"subject"	"activity"	"Id"	"feature"	"mean"
29	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Y"	-0.01494121505625
29	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Y"	-0.0299465312326531
30	"LAYING"	6	"tBodyAcc-mean()-Y"	-0.0194494098614286
30	"SITTING"	4	"tBodyAcc-mean()-Y"	-0.00804731295322581
30	"STANDING"	5	"tBodyAcc-mean()-Y"	-0.0170163887813559
30	"WALKING"	1	"tBodyAcc-mean()-Y"	-0.0175880385730769
30	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Y"	-0.0174383900204839
30	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Y"	-0.0253311698786154
1	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.11320355358
1	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.104544182255319
1	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.110601817735849
1	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.111148103547368
1	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.107566190908163
1	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.0973020020943396
2	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.107245610416667
2	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.109218272456522
2	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.105908536055556
2	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.105500357966102
2	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.116812942382979
2	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.152513899520833
3	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.101300477506452
3	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.0983579203269231
3	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.101621722633148
3	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.112674859827586
3	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.116139842908163
3	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.110064863437288
4	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.110688150314815
4	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.10587459588
4	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.0961574905535714
4	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.11140306485
4	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.1067775246
4	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.114219455519231
5	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.107937603673077
5	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.108540300265909
5	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.102171095696429
5	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.107741776464286
5	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.100319930659574
5	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.107471453914894
6	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.133119570368421
6	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.110127728709091
6	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.112172831947368
6	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.110303165877193
6	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.107209356208333
6	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.122082438784314
7	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.101361036576923
7	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.122464597625
7	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.0997778303207547
7	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.110912234947368
7	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.096938308587234
7	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.143769688803922
8	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.102245365611111
8	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.104461049130435
8	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.106114996837037
8	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.107252090833333
8	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.107598135394737
8	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.11512211995122
9	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.10754972144
9	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.07537846886
9	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.0952747481333333
9	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.110820512307692
9	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.0910278793952381
9	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.125219003959184
10	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.117168642362069
10	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.104253238796296
10	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.107964083931818
10	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.109057512132075
10	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.110848597247368
10	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.118180420834043
11	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.108786578070175
11	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.112840218339623
11	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.108686630425532
11	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.106096304033898
11	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.111070149978261
11	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.106797216481481
12	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.108160125666667
12	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.106307228960784
12	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.105526999754098
12	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.10316110632
12	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.10955593226087
12	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.107339730115385
13	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.104331864532258
13	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.0972465110836735
13	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.112124137754386
13	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.111431456192982
13	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.101993941531915
13	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.125767265890909
14	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.0868333315509804
14	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.100401490425926
14	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.103817701790667
14	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.106756369135593
14	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.0928330165533333
14	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.112279688983333
15	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.118530240291667
15	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.11366125320339
15	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.105910832679245
15	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.107621819518519
15	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.110526066428571
15	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.116952464895833
16	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.107310493242857
16	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.0891404038405797
16	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.103657729076923
16	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.108804049803922
16	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.119873705148936
16	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.124074517745098
17	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.107006279704225
17	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.11362408509375
17	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.111432145565
17	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.109792122032787
17	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.0892432745173913
17	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.121290442104167
18	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.107698927907692
18	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.111904775824561
18	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.108453355945205
18	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.104218315464286
18	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.1033908092
18	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.112655891327586
19	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.10898146186747
19	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.10870765430137
19	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.10904190460274
19	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.122736673192308
19	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.133695240660974
19	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.151054607725
20	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.104274322538235
20	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.108369634515152
20	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.100402759931507
20	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.113539477098039
20	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.104602925937778
20	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.121023947784314
21	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.103253832233333
21	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.112057887741176
21	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.110417855808989
21	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.104319332403846
21	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.09816866218
21	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.125414265340426
22	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.110800924652778
22	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.105827369516129
22	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.104967423820635
22	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.107112510934783
22	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.1074157796
22	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.117550861738095
23	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.104256776291667
23	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.103808679294118
23	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.1105970177575
23	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.113382994084746
23	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.0988123712574074
23	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.126890616782353
24	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.107236237236111
24	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.103041061426471
24	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.108222553855072
24	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.110595952913793
24	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.104818820272727
24	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.114248610966102
25	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.100428830260274
25	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.109160440476923
25	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.107352957594595
25	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.108737636297297
25	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.107192376965517
25	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.126210440292308
26	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.105002540289474
26	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.0974448692333333
26	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.110237796416216
26	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.108927011474576
26	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.1064396194
26	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.121943461236364
27	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.107699732837838
27	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.105521912588571
27	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.107835818025
27	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.112822289263158
27	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.112837694688636
27	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.123530438196078
28	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.1083448529625
28	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.111517939555556
28	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.106579385202532
28	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.103714705396296
28	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.10858897408913
28	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.121514025692157
29	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.109462068173913
29	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.1104118192
29	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.108659067476923
29	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.106632427301887
29	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.0981339984895833
29	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.118000587840816
30	"LAYING"	6	"tBodyAcc-mean()-Z"	-0.1036581505
30	"SITTING"	4	"tBodyAcc-mean()-Z"	-0.099515446133871
30	"STANDING"	5	"tBodyAcc-mean()-Z"	-0.108756209835593
30	"WALKING"	1	"tBodyAcc-mean()-Z"	-0.0986247068969231
30	"WALKING_DOWNSTAIRS"	3	"tBodyAcc-mean()-Z"	-0.0999781422322581
30	"WALKING_UPSTAIRS"	2	"tBodyAcc-mean()-Z"	-0.124697493775385
1	"LAYING"	6	"tGravityAcc-mean()-X"	-0.24888179828
1	"SITTING"	4	"tGravityAcc-mean()-X"	0.831509933404255
1	"STANDING"	5	"tGravityAcc-mean()-X"	0.942952000377358
1	"WALKING"	1	"tGravityAcc-mean()-X"	0.935223201473684
1	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.931874418979592
1	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.89335109754717
2	"LAYING"	6	"tGravityAcc-mean()-X"	-0.509754238125
2	"SITTING"	4	"tGravityAcc-mean()-X"	0.940477273043478
2	"STANDING"	5	"tGravityAcc-mean()-X"	0.896928566851852
2	"WALKING"	1	"tGravityAcc-mean()-X"	0.91301733338983
2	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.861831345531915
2	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.790717418541667
3	"LAYING"	6	"tGravityAcc-mean()-X"	-0.241758478064516
3	"SITTING"	4	"tGravityAcc-mean()-X"	0.901098984615385
3	"STANDING"	5	"tGravityAcc-mean()-X"	0.93503077852459
3	"WALKING"	1	"tGravityAcc-mean()-X"	0.936506743275862
3	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.939057787755102
3	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.883533436101695
4	"LAYING"	6	"tGravityAcc-mean()-X"	-0.420664662222222
4	"SITTING"	4	"tGravityAcc-mean()-X"	0.8693030064
4	"STANDING"	5	"tGravityAcc-mean()-X"	0.95619779125
4	"WALKING"	1	"tGravityAcc-mean()-X"	0.963999696833333
4	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.947731858666667
4	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.946264314423077
5	"LAYING"	6	"tGravityAcc-mean()-X"	-0.483470597692308
5	"SITTING"	4	"tGravityAcc-mean()-X"	0.880731443863636
5	"STANDING"	5	"tGravityAcc-mean()-X"	0.960188699107143
5	"WALKING"	1	"tGravityAcc-mean()-X"	0.972624959821429
5	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.956649352553192
5	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.936821834893617
6	"LAYING"	6	"tGravityAcc-mean()-X"	-0.47670987877193
6	"SITTING"	4	"tGravityAcc-mean()-X"	0.933692934909091
6	"STANDING"	5	"tGravityAcc-mean()-X"	0.945139003859649
6	"WALKING"	1	"tGravityAcc-mean()-X"	0.958067455087719
6	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.928531455208333
6	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.913632241568627
7	"LAYING"	6	"tGravityAcc-mean()-X"	-0.502814250576923
7	"SITTING"	4	"tGravityAcc-mean()-X"	0.969147824375
7	"STANDING"	5	"tGravityAcc-mean()-X"	0.958728687924528
7	"WALKING"	1	"tGravityAcc-mean()-X"	0.932566472280702
7	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.930623632765957
7	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.81874656
8	"LAYING"	6	"tGravityAcc-mean()-X"	-0.405930036111111
8	"SITTING"	4	"tGravityAcc-mean()-X"	0.832453878043478
8	"STANDING"	5	"tGravityAcc-mean()-X"	0.957669921111111
8	"WALKING"	1	"tGravityAcc-mean()-X"	0.913586347916667
8	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.914023498421053
8	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.860368718780488
9	"LAYING"	6	"tGravityAcc-mean()-X"	-0.5802528348
9	"SITTING"	4	"tGravityAcc-mean()-X"	0.9163245106
9	"STANDING"	5	"tGravityAcc-mean()-X"	0.961323502222222
9	"WALKING"	1	"tGravityAcc-mean()-X"	0.951867079615385
9	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.938417773333333
9	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.902647777755102
10	"LAYING"	6	"tGravityAcc-mean()-X"	-0.453069737586207
10	"SITTING"	4	"tGravityAcc-mean()-X"	0.791887198148148
10	"STANDING"	5	"tGravityAcc-mean()-X"	0.954008785454545
10	"WALKING"	1	"tGravityAcc-mean()-X"	0.963092149811321
10	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.939807421052632
10	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.931861027446809
11	"LAYING"	6	"tGravityAcc-mean()-X"	-0.134832031403509
11	"SITTING"	4	"tGravityAcc-mean()-X"	0.871963798301887
11	"STANDING"	5	"tGravityAcc-mean()-X"	0.956464535957447
11	"WALKING"	1	"tGravityAcc-mean()-X"	0.946468451355932
11	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.941746406521739
11	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.892626155555556
12	"LAYING"	6	"tGravityAcc-mean()-X"	-0.3785920653
12	"SITTING"	4	"tGravityAcc-mean()-X"	0.926228975490196
12	"STANDING"	5	"tGravityAcc-mean()-X"	0.957317821803279
12	"WALKING"	1	"tGravityAcc-mean()-X"	0.9668735148
12	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.949861980652174
12	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.938371473269231
13	"LAYING"	6	"tGravityAcc-mean()-X"	-0.156852206467742
13	"SITTING"	4	"tGravityAcc-mean()-X"	0.92557651244898
13	"STANDING"	5	"tGravityAcc-mean()-X"	0.942695296842105
13	"WALKING"	1	"tGravityAcc-mean()-X"	0.910855709298246
13	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.941875619787234
13	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.847634313454545
14	"LAYING"	6	"tGravityAcc-mean()-X"	-0.145483631627451
14	"SITTING"	4	"tGravityAcc-mean()-X"	0.939038759814815
14	"STANDING"	5	"tGravityAcc-mean()-X"	0.875319569
14	"WALKING"	1	"tGravityAcc-mean()-X"	0.802973961525424
14	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.81629643
14	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.688256122222222
15	"LAYING"	6	"tGravityAcc-mean()-X"	-0.1719930545
15	"SITTING"	4	"tGravityAcc-mean()-X"	0.89036426220339
15	"STANDING"	5	"tGravityAcc-mean()-X"	0.965528899622642
15	"WALKING"	1	"tGravityAcc-mean()-X"	0.951524391481481
15	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.932302200476191
15	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.918544812291667
16	"LAYING"	6	"tGravityAcc-mean()-X"	-0.206783742242857
16	"SITTING"	4	"tGravityAcc-mean()-X"	0.942457377971014
16	"STANDING"	5	"tGravityAcc-mean()-X"	0.941587749358974
16	"WALKING"	1	"tGravityAcc-mean()-X"	0.925981326078431
16	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.917818427021277
16	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.826874282745098
17	"LAYING"	6	"tGravityAcc-mean()-X"	-0.19913309
17	"SITTING"	4	"tGravityAcc-mean()-X"	0.94488374765625
17	"STANDING"	5	"tGravityAcc-mean()-X"	0.904678547435897
17	"WALKING"	1	"tGravityAcc-mean()-X"	0.92811236852459
17	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.928817578043478
17	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.853530565833333
18	"LAYING"	6	"tGravityAcc-mean()-X"	-0.220600509076923
18	"SITTING"	4	"tGravityAcc-mean()-X"	0.909816469298246
18	"STANDING"	5	"tGravityAcc-mean()-X"	0.947573239863014
18	"WALKING"	1	"tGravityAcc-mean()-X"	0.92386524875
18	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.932277478363636
18	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.883330258448276
19	"LAYING"	6	"tGravityAcc-mean()-X"	-0.680043155060241
19	"SITTING"	4	"tGravityAcc-mean()-X"	0.581371509041096
19	"STANDING"	5	"tGravityAcc-mean()-X"	0.944045837534247
19	"WALKING"	1	"tGravityAcc-mean()-X"	0.935222559230769
19	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.881940855128205
19	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.8294283725
20	"LAYING"	6	"tGravityAcc-mean()-X"	-0.472431415573529
20	"SITTING"	4	"tGravityAcc-mean()-X"	0.924454522424242
20	"STANDING"	5	"tGravityAcc-mean()-X"	0.911231752465753
20	"WALKING"	1	"tGravityAcc-mean()-X"	0.899965205686274
20	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.91972663
20	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.777095717058824
21	"LAYING"	6	"tGravityAcc-mean()-X"	-0.174349174822222
21	"SITTING"	4	"tGravityAcc-mean()-X"	0.940031368
21	"STANDING"	5	"tGravityAcc-mean()-X"	0.881213341910112
21	"WALKING"	1	"tGravityAcc-mean()-X"	0.862524800961538
21	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.872683205555556
21	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.781177210851064
22	"LAYING"	6	"tGravityAcc-mean()-X"	-0.418494577083333
22	"SITTING"	4	"tGravityAcc-mean()-X"	0.839305928709677
22	"STANDING"	5	"tGravityAcc-mean()-X"	0.954064297619048
22	"WALKING"	1	"tGravityAcc-mean()-X"	0.936096410434783
22	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.921820641944444
22	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.889454382857143
23	"LAYING"	6	"tGravityAcc-mean()-X"	-0.391564962777778
23	"SITTING"	4	"tGravityAcc-mean()-X"	0.936509242941176
23	"STANDING"	5	"tGravityAcc-mean()-X"	0.919857125882353
23	"WALKING"	1	"tGravityAcc-mean()-X"	0.939809688644068
23	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.923711401296296
23	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.843438810196078
24	"LAYING"	6	"tGravityAcc-mean()-X"	-0.359292534027778
24	"SITTING"	4	"tGravityAcc-mean()-X"	0.919637604411765
24	"STANDING"	5	"tGravityAcc-mean()-X"	0.96644228
24	"WALKING"	1	"tGravityAcc-mean()-X"	0.95970108137931
24	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.950883416727273
24	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.906369500508475
25	"LAYING"	6	"tGravityAcc-mean()-X"	-0.461102531369863
25	"SITTING"	4	"tGravityAcc-mean()-X"	0.865686078153846
25	"STANDING"	5	"tGravityAcc-mean()-X"	0.929794733108108
25	"WALKING"	1	"tGravityAcc-mean()-X"	0.937483114459459
25	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.929627532241379
25	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.927693239538462
26	"LAYING"	6	"tGravityAcc-mean()-X"	-0.621309715263158
26	"SITTING"	4	"tGravityAcc-mean()-X"	0.782955611794872
26	"STANDING"	5	"tGravityAcc-mean()-X"	0.965460891621622
26	"WALKING"	1	"tGravityAcc-mean()-X"	0.960647754576271
26	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.9467972718
26	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.942095257090909
27	"LAYING"	6	"tGravityAcc-mean()-X"	-0.530434604864865
27	"SITTING"	4	"tGravityAcc-mean()-X"	0.839464714
27	"STANDING"	5	"tGravityAcc-mean()-X"	0.965351492
27	"WALKING"	1	"tGravityAcc-mean()-X"	0.944759287368421
27	"WALKING_DOWNSTAIRS"	3	"tGravityAcc-mean()-X"	0.931380178636364
27	"WALKING_UPSTAIRS"	2	"tGravityAcc-mean()-X"	0.868000278627451
28	"LAYING"	6	"tGravityAcc-mean()-X"	-0.490334541875
28	"SITTING"	4	"tGravityAcc-mean()-X"	0.907331309166667
28	"STANDING"	5	"tGravityAcc-mean()-X"	0.948514848481013
28	"WALKING"	1	"tGravityAcc-mean()-X"	0.942930275555556
